Date,LogReturn,VolLogDiff,RelRange,RelOpen,RelMACD,RSI_Centered,RawClose,OrigOpen,OrigHigh,OrigLow,OrigClose,NewsCount,SentimentStd,SentimentMin,SentimentMax,SentimentConfidenceMean,SentimentGeminiShare,SentimentOllamaShare,SentimentMean
2021-08-31,-0.0002900715643201262,0.005252875527889708,7.28040575815367e-05,-0.9999958957055147,0.013787065426242964,0.45631391557156403,202.70743097577775,0.000832212357207445,0.006852063677686252,-0.007905859799279649,-0.0012955578576048232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-01,0.0026330673569154033,-0.30978942644697083,6.894448030271082e-05,-0.9999844062874699,0.014953920530712693,0.41268772342257987,203.24187660217285,0.0031609614063787656,0.010916213393560747,-0.0030961921645237416,0.0025117397926767626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-02,-0.00680186924535297,0.2254046150052936,7.53245820329112e-05,-0.9999878912286713,0.015288995522853828,0.3113676051868899,201.86414282662528,0.002461009408189163,0.011676815471174575,-0.003528516714672866,-0.0049519888847343275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-03,0.0025863412650324294,-0.16404585442119704,7.184336288575532e-05,-1.0000065398681075,0.015463860792979185,0.3509002547225947,202.3869081224714,-0.0013201648697154869,0.002920592672393799,-0.011619563411174936,0.005121126439020248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-07,0.011036397843451512,0.2751642885302101,8.320975458440493e-05,-0.9999916181359484,0.016161497705285275,0.6336949873328303,204.632901600429,0.0016963795497086137,0.0051666090878629755,-0.011860844434203401,0.008462153630182736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-08,-0.0041591566225940325,-0.11777397134529363,9.109921234971773e-05,-1.0000002922508504,0.016393827059967652,0.6239498703312077,203.78356879098075,-5.9804139502985165e-05,0.008474961398870702,-0.010089561207802165,-0.00492912505119647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09,-0.003946821778810178,-0.156394028456139,7.040307403820902e-05,-0.9999971703501398,0.016085389107436093,0.559370107395421,202.9808564867292,0.0005766361469344997,0.012093868401348105,-0.0021966078662261712,-0.00487633259501422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10,-0.010798835445331698,0.4286495381655417,0.00012154224761697133,-0.999970017721258,0.014912997994636985,0.3368763208093537,200.8006924220494,0.006085828618458728,0.021766822429880723,-0.0026389450501393013,-0.010055113486693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-13,0.0017449403752905221,-0.2517992031821542,0.0001279053876943314,-0.9999634807730446,0.013802892108907824,0.23610985691868663,201.15138353620256,0.007333086059374169,0.012404141374374289,-0.013324204322074849,0.0005697799548461628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-14,0.0012989183972698575,-0.2477125865150491,7.992714856157244e-05,-0.9999777602213519,0.012883162869298477,0.22379628010228472,201.41283253261022,0.004473562244605584,0.009727800953396537,-0.0063705524346445086,0.0007718033417650126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-15,0.00733779331725705,0.37356332209907184,0.00010310624202550269,-0.9999865838014722,0.012525057879356313,0.26859432634124913,202.89619391305106,0.002702194547316033,0.0027955167523535823,-0.018124347323298786,0.00805324485840778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
